Source Country,Destination Country,Path Length
Cook Islands,Bhutan,3
Cook Islands,Falkland Islands,3
Cook Islands,Saint Vincent and the Grenadines,3
Cook Islands,Saint Pierre and Miquelon,3
Cook Islands,Faroe Islands,3
Cook Islands,Lesotho,3
Cook Islands,Swaziland,3
Cook Islands,Wallis and Futuna,3
Cook Islands,Micronesia,3
Cook Islands,Cocos (Keeling) Islands,3
American Samoa,Azerbaijan,3
American Samoa,Cote d'Ivoire,3
American Samoa,Burkina Faso,3
American Samoa,Mali,3
American Samoa,Benin,3
American Samoa,Togo,3
American Samoa,Niger,3
American Samoa,Cyprus,3
American Samoa,Liberia,3
American Samoa,Gambia,3
American Samoa,Sierra Leone,3
American Samoa,Guinea,3
American Samoa,Guinea-Bissau,3
American Samoa,Cameroon,3
American Samoa,Djibouti,3
American Samoa,Somalia,3
American Samoa,Kenya,3
American Samoa,Thailand,3
American Samoa,Singapore,3
American Samoa,Malaysia,3
American Samoa,Cambodia,3
American Samoa,Burma,3
American Samoa,Vietnam,3
American Samoa,Croatia,3
American Samoa,Uzbekistan,3
American Samoa,Montenegro,3
American Samoa,French Guiana,3
American Samoa,Dominica,3
American Samoa,Northern Mariana Islands,3
American Samoa,Bangladesh,3
American Samoa,Oman,3
American Samoa,Nepal,3
American Samoa,Cuba,3
American Samoa,Afghanistan,3
American Samoa,Serbia,3
American Samoa,Macedonia,3
American Samoa,Algeria,3
American Samoa,Hungary,3
American Samoa,Czech Republic,3
American Samoa,Bosnia and Herzegovina,3
American Samoa,Tunisia,3
American Samoa,South Sudan,3
American Samoa,Tanzania,3
American Samoa,Brunei,3
American Samoa,Indonesia,3
American Samoa,Macau,3
American Samoa,Georgia,3
American Samoa,Armenia,3
American Samoa,Suriname,3
American Samoa,Tajikistan,3
American Samoa,Kazakhstan,3
American Samoa,Kyrgyzstan,3
American Samoa,Iran,3
American Samoa,Libya,3
American Samoa,Chad,3
American Samoa,Anguilla,3
American Samoa,British Virgin Islands,3
American Samoa,Moldova,3
American Samoa,Romania,3
American Samoa,Bahrain,3
American Samoa,Sri Lanka,3
American Samoa,Bulgaria,3
American Samoa,Albania,3
American Samoa,Uganda,3
American Samoa,Gibraltar,3
American Samoa,Luxembourg,3
American Samoa,Guernsey,3
American Samoa,Jersey,3
American Samoa,Malta,3
American Samoa,Burundi,3
American Samoa,Rwanda,3
American Samoa,Angola,3
American Samoa,Lithuania,3
American Samoa,Congo (Kinshasa),3
American Samoa,Zimbabwe,3
American Samoa,Lebanon,3
American Samoa,Central African Republic,3
American Samoa,Laos,3
American Samoa,Congo (Brazzaville),3
American Samoa,Gabon,3
American Samoa,Slovenia,3
American Samoa,Mauritius,3
American Samoa,Mauritania,3
American Samoa,Madagascar,3
American Samoa,Equatorial Guinea,3
American Samoa,Mayotte,3
American Samoa,Comoros,4
American Samoa,Zambia,3
American Samoa,Malawi,3
American Samoa,Reunion,3
American Samoa,Palau,3
American Samoa,Maldives,3
American Samoa,Western Sahara,3
American Samoa,Belarus,3
American Samoa,Estonia,3
American Samoa,Sudan,3
American Samoa,Seychelles,3
American Samoa,Turkmenistan,3
American Samoa,Isle of Man,3
American Samoa,Namibia,3
American Samoa,Botswana,3
American Samoa,North Korea,3
American Samoa,Mongolia,3
American Samoa,Papua New Guinea,3
American Samoa,Slovakia,3
American Samoa,Sao Tome and Principe,3
American Samoa,Iraq,3
American Samoa,Yemen,3
American Samoa,Mozambique,3
American Samoa,Tuvalu,3
American Samoa,Solomon Islands,3
American Samoa,Vanuatu,3
American Samoa,Tonga,3
American Samoa,Greenland,3
American Samoa,Eritrea,3
American Samoa,Bhutan,3
American Samoa,Falkland Islands,3
American Samoa,Saint Vincent and the Grenadines,3
American Samoa,East Timor,3
American Samoa,New Caledonia,3
American Samoa,Norfolk Island,3
American Samoa,Nauru,3
American Samoa,Saint Pierre and Miquelon,3
American Samoa,Faroe Islands,3
American Samoa,Lesotho,3
American Samoa,Swaziland,3
American Samoa,Wallis and Futuna,3
American Samoa,Micronesia,3
American Samoa,Cocos (Keeling) Islands,4
American Samoa,Christmas Island,3
Eritrea,Azerbaijan,3
Eritrea,Burkina Faso,3
Eritrea,Senegal,3
Eritrea,Benin,3
Eritrea,Togo,3
Eritrea,Niger,3
Eritrea,Colombia,3
Eritrea,Ecuador,3
Eritrea,Sweden,3
Eritrea,Finland,3
Eritrea,Norway,3
Eritrea,Liberia,3
Eritrea,Gambia,3
Eritrea,Sierra Leone,3
Eritrea,Guinea,3
Eritrea,Guinea-Bissau,3
Eritrea,Australia,3
Eritrea,Japan,3
Eritrea,Taiwan,3
Eritrea,Cambodia,3
Eritrea,Burma,3
Eritrea,Vietnam,3
Eritrea,Croatia,3
Eritrea,Bahamas,3
Eritrea,Aruba,3
Eritrea,Venezuela,3
Eritrea,Netherlands Antilles,3
Eritrea,Uzbekistan,3
Eritrea,Montenegro,3
Eritrea,Antigua and Barbuda,3
Eritrea,Guadeloupe,3
Eritrea,French Guiana,3
Eritrea,Martinique,3
Eritrea,Dominican Republic,3
Eritrea,Dominica,4
Eritrea,Saint Lucia,3
Eritrea,Northern Mariana Islands,3
Eritrea,Nepal,3
Eritrea,Argentina,3
Eritrea,Mexico,3
Eritrea,Guatemala,3
Eritrea,Cuba,3
Eritrea,Costa Rica,3
Eritrea,Afghanistan,3
Eritrea,Serbia,3
Eritrea,Macedonia,3
Eritrea,Ireland,3
Eritrea,Portugal,3
Eritrea,Czech Republic,3
Eritrea,Bosnia and Herzegovina,3
Eritrea,Poland,3
Eritrea,Panama,3
Eritrea,Nicaragua,3
Eritrea,Macau,3
Eritrea,Saint Kitts and Nevis,3
Eritrea,Uruguay,3
Eritrea,Paraguay,3
Eritrea,Brazil,3
Eritrea,Chile,3
Eritrea,Belize,3
Eritrea,Honduras,3
Eritrea,Georgia,3
Eritrea,Armenia,3
Eritrea,Latvia,3
Eritrea,Guam,3
Eritrea,Jamaica,3
Eritrea,Suriname,3
Eritrea,Trinidad and Tobago,3
Eritrea,Haiti,3
Eritrea,Tajikistan,3
Eritrea,Kazakhstan,3
Eritrea,Kyrgyzstan,3
Eritrea,Ukraine,3
Eritrea,Anguilla,4
Eritrea,Puerto Rico,3
Eritrea,British Virgin Islands,4
Eritrea,Virgin Islands,3
Eritrea,Moldova,3
Eritrea,Romania,3
Eritrea,Bulgaria,3
Eritrea,Albania,3
Eritrea,New Zealand,3
Eritrea,French Polynesia,3
Eritrea,Bermuda,3
Eritrea,Barbados,3
Eritrea,Cayman Islands,3
Eritrea,Turks and Caicos Islands,3
Eritrea,Peru,3
Eritrea,El Salvador,3
Eritrea,Gibraltar,3
Eritrea,Grenada,3
Eritrea,Fiji,3
Eritrea,Luxembourg,3
Eritrea,Bolivia,3
Eritrea,Guernsey,3
Eritrea,Jersey,3
Eritrea,Malta,3
Eritrea,Lithuania,3
Eritrea,Central African Republic,3
Eritrea,Laos,3
Eritrea,Gabon,3
Eritrea,Slovenia,3
Eritrea,Mauritania,3
Eritrea,Equatorial Guinea,3
Eritrea,Reunion,3
Eritrea,Palau,3
Eritrea,Maldives,3
Eritrea,Western Sahara,3
Eritrea,Cape Verde,3
Eritrea,Iceland,3
Eritrea,Belarus,3
Eritrea,Estonia,3
Eritrea,Turkmenistan,3
Eritrea,Isle of Man,3
Eritrea,Namibia,3
Eritrea,Guyana,3
Eritrea,North Korea,3
Eritrea,Mongolia,3
Eritrea,Papua New Guinea,3
Eritrea,Slovakia,3
Eritrea,Sao Tome and Principe,3
Eritrea,Samoa,3
Eritrea,Kiribati,3
Eritrea,Tuvalu,4
Eritrea,Solomon Islands,4
Eritrea,Vanuatu,4
Eritrea,Tonga,4
Eritrea,Greenland,3
Eritrea,Cook Islands,3
Eritrea,American Samoa,3
Eritrea,Bhutan,3
Eritrea,Falkland Islands,4
Eritrea,Saint Vincent and the Grenadines,4
Eritrea,East Timor,3
Eritrea,New Caledonia,4
Eritrea,Norfolk Island,4
Eritrea,Nauru,4
Eritrea,Marshall Islands,3
Eritrea,Saint Pierre and Miquelon,3
Eritrea,Faroe Islands,3
Eritrea,Lesotho,3
Eritrea,Swaziland,3
Eritrea,Wallis and Futuna,4
Eritrea,Micronesia,4
Eritrea,Cocos (Keeling) Islands,5
Eritrea,Christmas Island,4
Bhutan,Azerbaijan,3
Bhutan,Cote d'Ivoire,3
Bhutan,Burkina Faso,3
Bhutan,Ghana,3
Bhutan,Mali,3
Bhutan,Senegal,3
Bhutan,Benin,3
Bhutan,Togo,3
Bhutan,Niger,3
Bhutan,Colombia,3
Bhutan,Ecuador,3
Bhutan,Spain,3
Bhutan,Cyprus,3
Bhutan,Sweden,3
Bhutan,Norway,3
Bhutan,Philippines,3
Bhutan,Nigeria,3
Bhutan,Liberia,3
Bhutan,Gambia,4
Bhutan,Sierra Leone,3
Bhutan,Guinea,3
Bhutan,Guinea-Bissau,4
Bhutan,Cameroon,3
Bhutan,Djibouti,3
Bhutan,Somalia,3
Bhutan,Cambodia,3
Bhutan,Vietnam,3
Bhutan,Croatia,3
Bhutan,Bahamas,3
Bhutan,Morocco,3
Bhutan,Aruba,3
Bhutan,Venezuela,3
Bhutan,Netherlands Antilles,3
Bhutan,Montenegro,3
Bhutan,Antigua and Barbuda,3
Bhutan,Guadeloupe,3
Bhutan,French Guiana,3
Bhutan,Martinique,3
Bhutan,Dominican Republic,3
Bhutan,Dominica,4
Bhutan,Saint Lucia,3
Bhutan,Northern Mariana Islands,3
Bhutan,Canada,3
Bhutan,Argentina,3
Bhutan,Mexico,3
Bhutan,Guatemala,3
Bhutan,Cuba,3
Bhutan,Costa Rica,3
Bhutan,Serbia,3
Bhutan,Macedonia,3
Bhutan,Algeria,3
Bhutan,Greece,3
Bhutan,Hungary,3
Bhutan,Ireland,3
Bhutan,Portugal,3
Bhutan,Czech Republic,3
Bhutan,Bosnia and Herzegovina,3
Bhutan,Tunisia,3
Bhutan,Poland,3
Bhutan,Panama,3
Bhutan,Nicaragua,3
Bhutan,South Sudan,3
Bhutan,Tanzania,3
Bhutan,Brunei,3
Bhutan,Indonesia,3
Bhutan,Macau,3
Bhutan,Saint Kitts and Nevis,3
Bhutan,Uruguay,3
Bhutan,Paraguay,3
Bhutan,Brazil,3
Bhutan,Chile,3
Bhutan,Belize,3
Bhutan,Honduras,3
Bhutan,Georgia,3
Bhutan,Armenia,3
Bhutan,Latvia,3
Bhutan,Guam,3
Bhutan,Jamaica,3
Bhutan,Suriname,3
Bhutan,Trinidad and Tobago,3
Bhutan,Haiti,3
Bhutan,Kyrgyzstan,3
Bhutan,Ukraine,3
Bhutan,Libya,3
Bhutan,Chad,3
Bhutan,Anguilla,4
Bhutan,Puerto Rico,3
Bhutan,British Virgin Islands,4
Bhutan,Virgin Islands,3
Bhutan,Moldova,3
Bhutan,Romania,3
Bhutan,Bulgaria,3
Bhutan,Albania,3
Bhutan,Denmark,3
Bhutan,New Zealand,3
Bhutan,French Polynesia,3
Bhutan,Bermuda,3
Bhutan,Barbados,3
Bhutan,Cayman Islands,3
Bhutan,Turks and Caicos Islands,3
Bhutan,Peru,3
Bhutan,El Salvador,3
Bhutan,Uganda,3
Bhutan,Gibraltar,3
Bhutan,Grenada,3
Bhutan,Fiji,3
Bhutan,Luxembourg,3
Bhutan,Bolivia,3
Bhutan,Guernsey,3
Bhutan,Jersey,3
Bhutan,Malta,3
Bhutan,Burundi,3
Bhutan,Rwanda,3
Bhutan,Angola,3
Bhutan,Lithuania,3
Bhutan,Congo (Kinshasa),3
Bhutan,Zimbabwe,3
Bhutan,Lebanon,3
Bhutan,Central African Republic,3
Bhutan,Laos,3
Bhutan,Congo (Brazzaville),3
Bhutan,Gabon,3
Bhutan,Slovenia,3
Bhutan,Mauritania,3
Bhutan,Madagascar,3
Bhutan,Equatorial Guinea,3
Bhutan,Mayotte,3
Bhutan,Comoros,3
Bhutan,Zambia,3
Bhutan,Malawi,3
Bhutan,Palau,3
Bhutan,Western Sahara,4
Bhutan,Cape Verde,3
Bhutan,Iceland,3
Bhutan,Belarus,3
Bhutan,Estonia,3
Bhutan,Sudan,3
Bhutan,Seychelles,3
Bhutan,Isle of Man,3
Bhutan,Namibia,3
Bhutan,Botswana,3
Bhutan,Guyana,3
Bhutan,North Korea,3
Bhutan,Mongolia,3
Bhutan,Papua New Guinea,3
Bhutan,Slovakia,3
Bhutan,Sao Tome and Principe,4
Bhutan,Iraq,3
Bhutan,Mozambique,3
Bhutan,Samoa,3
Bhutan,Kiribati,3
Bhutan,Tuvalu,4
Bhutan,Solomon Islands,3
Bhutan,Vanuatu,3
Bhutan,Tonga,3
Bhutan,Greenland,4
Bhutan,Cook Islands,3
Bhutan,American Samoa,3
Bhutan,Eritrea,3
Bhutan,Falkland Islands,4
Bhutan,Saint Vincent and the Grenadines,4
Bhutan,East Timor,3
Bhutan,New Caledonia,3
Bhutan,Norfolk Island,3
Bhutan,Nauru,3
Bhutan,Marshall Islands,3
Bhutan,Saint Pierre and Miquelon,4
Bhutan,Faroe Islands,4
Bhutan,Lesotho,3
Bhutan,Swaziland,3
Bhutan,Wallis and Futuna,4
Bhutan,Micronesia,4
Bhutan,Cocos (Keeling) Islands,4
Bhutan,Christmas Island,3
Falkland Islands,Azerbaijan,3
Falkland Islands,Russia,3
Falkland Islands,Cote d'Ivoire,3
Falkland Islands,Burkina Faso,3
Falkland Islands,Ghana,3
Falkland Islands,Mali,3
Falkland Islands,Senegal,3
Falkland Islands,Benin,3
Falkland Islands,Togo,3
Falkland Islands,Niger,3
Falkland Islands,Italy,3
Falkland Islands,Switzerland,3
Falkland Islands,United Kingdom,3
Falkland Islands,Cyprus,3
Falkland Islands,Egypt,3
Falkland Islands,Sweden,3
Falkland Islands,Finland,3
Falkland Islands,Norway,3
Falkland Islands,United Arab Emirates,3
Falkland Islands,Philippines,3
Falkland Islands,Nigeria,3
Falkland Islands,Liberia,3
Falkland Islands,Gambia,3
Falkland Islands,Sierra Leone,4
Falkland Islands,Guinea,3
Falkland Islands,Guinea-Bissau,4
Falkland Islands,Cameroon,3
Falkland Islands,Djibouti,3
Falkland Islands,Saudi Arabia,3
Falkland Islands,Somalia,4
Falkland Islands,Kenya,3
Falkland Islands,Thailand,3
Falkland Islands,Singapore,3
Falkland Islands,China,3
Falkland Islands,Hong Kong,3
Falkland Islands,Japan,3
Falkland Islands,Taiwan,3
Falkland Islands,Malaysia,3
Falkland Islands,Cambodia,4
Falkland Islands,Burma,4
Falkland Islands,Vietnam,3
Falkland Islands,Germany,3
Falkland Islands,Croatia,3
Falkland Islands,Austria,3
Falkland Islands,Bahamas,3
Falkland Islands,Netherlands,3
Falkland Islands,Morocco,3
Falkland Islands,Belgium,3
Falkland Islands,Turkey,3
Falkland Islands,Aruba,3
Falkland Islands,Netherlands Antilles,3
Falkland Islands,Uzbekistan,3
Falkland Islands,Montenegro,3
Falkland Islands,Antigua and Barbuda,3
Falkland Islands,Guadeloupe,3
Falkland Islands,French Guiana,3
Falkland Islands,Martinique,3
Falkland Islands,Dominica,4
Falkland Islands,Saint Lucia,3
Falkland Islands,Northern Mariana Islands,4
Falkland Islands,South Korea,3
Falkland Islands,Israel,3
Falkland Islands,Bangladesh,4
Falkland Islands,India,3
Falkland Islands,Oman,3
Falkland Islands,Nepal,4
Falkland Islands,Guatemala,3
Falkland Islands,Cuba,3
Falkland Islands,Costa Rica,3
Falkland Islands,Afghanistan,4
Falkland Islands,Pakistan,3
Falkland Islands,Serbia,3
Falkland Islands,Macedonia,4
Falkland Islands,Algeria,3
Falkland Islands,Greece,3
Falkland Islands,Hungary,3
Falkland Islands,Ireland,3
Falkland Islands,Portugal,3
Falkland Islands,Czech Republic,3
Falkland Islands,Bosnia and Herzegovina,4
Falkland Islands,Tunisia,3
Falkland Islands,Poland,3
Falkland Islands,Nicaragua,3
Falkland Islands,South Sudan,4
Falkland Islands,Tanzania,4
Falkland Islands,Brunei,3
Falkland Islands,Indonesia,3
Falkland Islands,Macau,4
Falkland Islands,Saint Kitts and Nevis,3
Falkland Islands,Belize,3
Falkland Islands,Honduras,3
Falkland Islands,Georgia,3
Falkland Islands,Armenia,3
Falkland Islands,Latvia,3
Falkland Islands,Guam,3
Falkland Islands,Jamaica,3
Falkland Islands,Suriname,3
Falkland Islands,Trinidad and Tobago,3
Falkland Islands,Haiti,3
Falkland Islands,Tajikistan,4
Falkland Islands,Kazakhstan,4
Falkland Islands,Kyrgyzstan,4
Falkland Islands,Iran,3
Falkland Islands,Ukraine,3
Falkland Islands,Jordan,3
Falkland Islands,Libya,3
Falkland Islands,Chad,3
Falkland Islands,Anguilla,4
Falkland Islands,Puerto Rico,3
Falkland Islands,British Virgin Islands,4
Falkland Islands,Virgin Islands,3
Falkland Islands,Moldova,3
Falkland Islands,Romania,3
Falkland Islands,Kuwait,3
Falkland Islands,Bahrain,3
Falkland Islands,Sri Lanka,3
Falkland Islands,Qatar,3
Falkland Islands,South Africa,3
Falkland Islands,Bulgaria,3
Falkland Islands,Albania,4
Falkland Islands,Denmark,3
Falkland Islands,Bermuda,3
Falkland Islands,Barbados,3
Falkland Islands,Cayman Islands,3
Falkland Islands,Turks and Caicos Islands,3
Falkland Islands,El Salvador,3
Falkland Islands,Uganda,4
Falkland Islands,Gibraltar,4
Falkland Islands,Grenada,3
Falkland Islands,Fiji,3
Falkland Islands,Luxembourg,3
Falkland Islands,Guernsey,3
Falkland Islands,Jersey,3
Falkland Islands,Malta,3
Falkland Islands,Ethiopia,3
Falkland Islands,Burundi,4
Falkland Islands,Rwanda,4
Falkland Islands,Angola,3
Falkland Islands,Lithuania,3
Falkland Islands,Congo (Kinshasa),3
Falkland Islands,Zimbabwe,4
Falkland Islands,Lebanon,3
Falkland Islands,Central African Republic,3
Falkland Islands,Laos,4
Falkland Islands,Congo (Brazzaville),3
Falkland Islands,Gabon,3
Falkland Islands,Slovenia,3
Falkland Islands,Mauritius,3
Falkland Islands,Mauritania,3
Falkland Islands,Madagascar,3
Falkland Islands,Equatorial Guinea,3
Falkland Islands,Mayotte,3
Falkland Islands,Comoros,4
Falkland Islands,Zambia,4
Falkland Islands,Malawi,4
Falkland Islands,Reunion,3
Falkland Islands,Palau,4
Falkland Islands,Maldives,4
Falkland Islands,Western Sahara,3
Falkland Islands,Cape Verde,3
Falkland Islands,Iceland,3
Falkland Islands,Belarus,3
Falkland Islands,Estonia,3
Falkland Islands,Sudan,4
Falkland Islands,Seychelles,4
Falkland Islands,Turkmenistan,4
Falkland Islands,Isle of Man,4
Falkland Islands,Namibia,4
Falkland Islands,Botswana,4
Falkland Islands,Guyana,3
Falkland Islands,North Korea,4
Falkland Islands,Mongolia,4
Falkland Islands,Papua New Guinea,3
Falkland Islands,Slovakia,3
Falkland Islands,Sao Tome and Principe,4
Falkland Islands,Iraq,4
Falkland Islands,Yemen,4
Falkland Islands,Mozambique,4
Falkland Islands,Samoa,3
Falkland Islands,Kiribati,3
Falkland Islands,Tuvalu,4
Falkland Islands,Solomon Islands,3
Falkland Islands,Vanuatu,3
Falkland Islands,Tonga,3
Falkland Islands,Greenland,4
Falkland Islands,Cook Islands,3
Falkland Islands,American Samoa,3
Falkland Islands,Eritrea,4
Falkland Islands,Bhutan,4
Falkland Islands,Saint Vincent and the Grenadines,4
Falkland Islands,East Timor,3
Falkland Islands,New Caledonia,3
Falkland Islands,Norfolk Island,3
Falkland Islands,Nauru,3
Falkland Islands,Marshall Islands,3
Falkland Islands,Saint Pierre and Miquelon,3
Falkland Islands,Faroe Islands,4
Falkland Islands,Lesotho,4
Falkland Islands,Swaziland,4
Falkland Islands,Wallis and Futuna,4
Falkland Islands,Micronesia,4
Falkland Islands,Cocos (Keeling) Islands,4
Falkland Islands,Christmas Island,3
Saint Vincent and the Grenadines,Azerbaijan,3
Saint Vincent and the Grenadines,Russia,3
Saint Vincent and the Grenadines,Cote d'Ivoire,4
Saint Vincent and the Grenadines,Burkina Faso,4
Saint Vincent and the Grenadines,Ghana,3
Saint Vincent and the Grenadines,Mali,4
Saint Vincent and the Grenadines,Senegal,3
Saint Vincent and the Grenadines,Benin,4
Saint Vincent and the Grenadines,Togo,3
Saint Vincent and the Grenadines,Niger,4
Saint Vincent and the Grenadines,Colombia,3
Saint Vincent and the Grenadines,Ecuador,3
Saint Vincent and the Grenadines,Italy,3
Saint Vincent and the Grenadines,Switzerland,3
Saint Vincent and the Grenadines,France,3
Saint Vincent and the Grenadines,Spain,3
Saint Vincent and the Grenadines,Cyprus,3
Saint Vincent and the Grenadines,Egypt,3
Saint Vincent and the Grenadines,Sweden,3
Saint Vincent and the Grenadines,Finland,3
Saint Vincent and the Grenadines,Norway,3
Saint Vincent and the Grenadines,United Arab Emirates,3
Saint Vincent and the Grenadines,Philippines,3
Saint Vincent and the Grenadines,Nigeria,3
Saint Vincent and the Grenadines,Liberia,4
Saint Vincent and the Grenadines,Gambia,4
Saint Vincent and the Grenadines,Sierra Leone,3
Saint Vincent and the Grenadines,Guinea,4
Saint Vincent and the Grenadines,Guinea-Bissau,4
Saint Vincent and the Grenadines,Cameroon,4
Saint Vincent and the Grenadines,Djibouti,4
Saint Vincent and the Grenadines,Saudi Arabia,3
Saint Vincent and the Grenadines,Somalia,4
Saint Vincent and the Grenadines,Kenya,3
Saint Vincent and the Grenadines,Thailand,3
Saint Vincent and the Grenadines,Singapore,3
Saint Vincent and the Grenadines,Australia,3
Saint Vincent and the Grenadines,China,3
Saint Vincent and the Grenadines,Hong Kong,3
Saint Vincent and the Grenadines,Japan,3
Saint Vincent and the Grenadines,Taiwan,3
Saint Vincent and the Grenadines,Malaysia,3
Saint Vincent and the Grenadines,Cambodia,4
Saint Vincent and the Grenadines,Burma,4
Saint Vincent and the Grenadines,Vietnam,3
Saint Vincent and the Grenadines,Croatia,3
Saint Vincent and the Grenadines,Austria,3
Saint Vincent and the Grenadines,Bahamas,3
Saint Vincent and the Grenadines,Netherlands,3
Saint Vincent and the Grenadines,Morocco,3
Saint Vincent and the Grenadines,Belgium,3
Saint Vincent and the Grenadines,Turkey,3
Saint Vincent and the Grenadines,Aruba,3
Saint Vincent and the Grenadines,Uzbekistan,3
Saint Vincent and the Grenadines,Montenegro,3
Saint Vincent and the Grenadines,Guadeloupe,3
Saint Vincent and the Grenadines,French Guiana,3
Saint Vincent and the Grenadines,Dominican Republic,3
Saint Vincent and the Grenadines,Northern Mariana Islands,4
Saint Vincent and the Grenadines,South Korea,3
Saint Vincent and the Grenadines,Israel,3
Saint Vincent and the Grenadines,Bangladesh,3
Saint Vincent and the Grenadines,India,3
Saint Vincent and the Grenadines,Oman,3
Saint Vincent and the Grenadines,Nepal,4
Saint Vincent and the Grenadines,Argentina,3
Saint Vincent and the Grenadines,Mexico,3
Saint Vincent and the Grenadines,Guatemala,3
Saint Vincent and the Grenadines,Cuba,3
Saint Vincent and the Grenadines,Costa Rica,3
Saint Vincent and the Grenadines,Afghanistan,4
Saint Vincent and the Grenadines,Pakistan,3
Saint Vincent and the Grenadines,Serbia,3
Saint Vincent and the Grenadines,Macedonia,3
Saint Vincent and the Grenadines,Algeria,3
Saint Vincent and the Grenadines,Greece,3
Saint Vincent and the Grenadines,Hungary,3
Saint Vincent and the Grenadines,Ireland,3
Saint Vincent and the Grenadines,Portugal,3
Saint Vincent and the Grenadines,Czech Republic,3
Saint Vincent and the Grenadines,Bosnia and Herzegovina,3
Saint Vincent and the Grenadines,Tunisia,3
Saint Vincent and the Grenadines,Poland,3
Saint Vincent and the Grenadines,Nicaragua,3
Saint Vincent and the Grenadines,South Sudan,4
Saint Vincent and the Grenadines,Tanzania,4
Saint Vincent and the Grenadines,Brunei,4
Saint Vincent and the Grenadines,Indonesia,4
Saint Vincent and the Grenadines,Macau,4
Saint Vincent and the Grenadines,Saint Kitts and Nevis,3
Saint Vincent and the Grenadines,Uruguay,3
Saint Vincent and the Grenadines,Paraguay,3
Saint Vincent and the Grenadines,Chile,3
Saint Vincent and the Grenadines,Belize,3
Saint Vincent and the Grenadines,Honduras,3
Saint Vincent and the Grenadines,Georgia,3
Saint Vincent and the Grenadines,Armenia,4
Saint Vincent and the Grenadines,Latvia,3
Saint Vincent and the Grenadines,Guam,3
Saint Vincent and the Grenadines,Haiti,3
Saint Vincent and the Grenadines,Tajikistan,3
Saint Vincent and the Grenadines,Kazakhstan,3
Saint Vincent and the Grenadines,Kyrgyzstan,4
Saint Vincent and the Grenadines,Iran,3
Saint Vincent and the Grenadines,Ukraine,3
Saint Vincent and the Grenadines,Jordan,3
Saint Vincent and the Grenadines,Libya,3
Saint Vincent and the Grenadines,Chad,4
Saint Vincent and the Grenadines,Anguilla,3
Saint Vincent and the Grenadines,Puerto Rico,3
Saint Vincent and the Grenadines,British Virgin Islands,3
Saint Vincent and the Grenadines,Virgin Islands,3
Saint Vincent and the Grenadines,Moldova,3
Saint Vincent and the Grenadines,Romania,3
Saint Vincent and the Grenadines,Kuwait,3
Saint Vincent and the Grenadines,Bahrain,3
Saint Vincent and the Grenadines,Sri Lanka,3
Saint Vincent and the Grenadines,Qatar,3
Saint Vincent and the Grenadines,South Africa,3
Saint Vincent and the Grenadines,Bulgaria,3
Saint Vincent and the Grenadines,Albania,3
Saint Vincent and the Grenadines,Denmark,3
Saint Vincent and the Grenadines,New Zealand,3
Saint Vincent and the Grenadines,French Polynesia,3
Saint Vincent and the Grenadines,Bermuda,3
Saint Vincent and the Grenadines,Cayman Islands,3
Saint Vincent and the Grenadines,Turks and Caicos Islands,3
Saint Vincent and the Grenadines,Peru,3
Saint Vincent and the Grenadines,El Salvador,3
Saint Vincent and the Grenadines,Uganda,3
Saint Vincent and the Grenadines,Gibraltar,3
Saint Vincent and the Grenadines,Fiji,3
Saint Vincent and the Grenadines,Luxembourg,3
Saint Vincent and the Grenadines,Bolivia,3
Saint Vincent and the Grenadines,Guernsey,3
Saint Vincent and the Grenadines,Jersey,3
Saint Vincent and the Grenadines,Malta,3
Saint Vincent and the Grenadines,Ethiopia,3
Saint Vincent and the Grenadines,Burundi,4
Saint Vincent and the Grenadines,Rwanda,4
Saint Vincent and the Grenadines,Angola,3
Saint Vincent and the Grenadines,Lithuania,3
Saint Vincent and the Grenadines,Congo (Kinshasa),4
Saint Vincent and the Grenadines,Zimbabwe,4
Saint Vincent and the Grenadines,Lebanon,3
Saint Vincent and the Grenadines,Central African Republic,4
Saint Vincent and the Grenadines,Laos,4
Saint Vincent and the Grenadines,Congo (Brazzaville),4
Saint Vincent and the Grenadines,Gabon,4
Saint Vincent and the Grenadines,Slovenia,3
Saint Vincent and the Grenadines,Mauritius,3
Saint Vincent and the Grenadines,Mauritania,4
Saint Vincent and the Grenadines,Madagascar,4
Saint Vincent and the Grenadines,Equatorial Guinea,4
Saint Vincent and the Grenadines,Mayotte,4
Saint Vincent and the Grenadines,Comoros,4
Saint Vincent and the Grenadines,Zambia,4
Saint Vincent and the Grenadines,Malawi,4
Saint Vincent and the Grenadines,Reunion,4
Saint Vincent and the Grenadines,Palau,4
Saint Vincent and the Grenadines,Maldives,3
Saint Vincent and the Grenadines,Western Sahara,4
Saint Vincent and the Grenadines,Cape Verde,3
Saint Vincent and the Grenadines,Iceland,3
Saint Vincent and the Grenadines,Belarus,3
Saint Vincent and the Grenadines,Estonia,3
Saint Vincent and the Grenadines,Sudan,4
Saint Vincent and the Grenadines,Seychelles,3
Saint Vincent and the Grenadines,Turkmenistan,3
Saint Vincent and the Grenadines,Isle of Man,3
Saint Vincent and the Grenadines,Namibia,3
Saint Vincent and the Grenadines,Botswana,4
Saint Vincent and the Grenadines,North Korea,4
Saint Vincent and the Grenadines,Mongolia,4
Saint Vincent and the Grenadines,Papua New Guinea,4
Saint Vincent and the Grenadines,Slovakia,3
Saint Vincent and the Grenadines,Sao Tome and Principe,4
